14,23,33,42,52,62
15,26,35,41,51,61
13,23,33,42,52,62
15,25,33,44,51,61
12,22,32,42,51,62
13,23,33,45,52,64
13,23,34,44,53,63
11,21,31,44,56,67
11,21,32,45,56,63
13,23,33,43,52,64
13,23,33,42,52,64
11,21,31,42,53,64
15,25,35,43,52,62
12,22,32,44,54,65
12,22,33,42,51,64
14,23,33,45,51,63
13,23,32,43,51,62
11,21,31,42,53,66
13,23,34,45,51,64
11,21,31,43,53,64
14,23,33,41,53,62
13,22,32,42,53,63
15,25,37,44,52,61
13,23,36,41,52,63
13,23,32,42,51,65
13,23,32,42,53,64
16,27,33,41,51,61
12,21,31,42,52,66
12,22,31,43,51,66
12,22,32,44,51,66
13,23,34,41,52,62
11,21,31,46,51,67
13,23,35,43,52,61
13,23,33,45,52,65
14,24,36,43,52,62
11,21,32,43,54,66
15,25,34,41,53,62
15,25,34,44,53,62
13,23,33,43,51,62
11,21,31,44,52,66
15,25,36,41,51,62
11,21,32,42,53,61
16,25,35,41,52,62
16,25,33,42,52,62
13,23,34,42,51,61
13,22,32,43,51,63
12,22,32,47,51,61
11,21,31,46,51,61
12,22,33,44,53,66
12,22,33,41,52,62
14,24,35,42,53,62
15,24,33,42,53,62
12,22,31,43,52,64
13,23,35,46,52,64
11,21,32,44,56,61
15,24,33,43,52,62
13,23,37,41,51,63
13,23,34,45,51,63
13,23,34,46,51,62
15,25,36,41,52,62
12,22,33,41,52,63
11,21,31,43,55,63
12,22,32,44,55,65
12,22,32,46,54,65
11,21,31,41,53,61
13,23,33,46,51,63
12,22,33,43,53,66
15,25,35,44,52,62
11,21,32,42,53,66
12,22,33,43,52,63
13,23,33,44,51,64
13,23,33,42,52,65
12,22,33,45,52,62
12,22,32,42,52,65
13,23,36,43,52,62
11,21,31,46,54,64
11,21,31,47,51,64
11,21,31,46,52,67
12,22,32,43,54,66
16,26,33,41,52,62
13,23,32,41,53,63
12,22,31,43,55,61
12,22,33,42,51,61
13,23,33,46,51,62
14,24,36,41,53,62
11,21,31,47,51,63
12,22,32,43,53,65
13,23,34,46,52,61
13,23,33,46,52,65
12,22,32,41,53,62
12,22,31,41,51,63
13,22,32,42,52,63
12,22,33,42,52,65
13,23,35,42,52,63
11,21,32,42,53,67
12,22,32,41,51,64
11,21,32,45,56,65
16,26,34,43,51,61
13,22,32,44,51,62
13,23,32,41,53,61
16,26,36,46,56,76
12,22,31,43,54,66
11,21,32,42,55,65
11,21,31,44,54,64
12,21,31,41,55,61
13,23,34,42,52,63
12,22,32,45,53,65
15,25,35,41,51,62
13,23,33,45,52,63
11,21,32,42,54,63
11,21,32,41,52,66
15,26,36,42,51,62
14,24,34,42,53,62
11,21,32,44,51,62
13,23,33,41,54,64
16,25,33,41,52,62
14,23,33,42,52,61
15,25,35,42,52,61
15,25,33,42,53,62
12,22,33,44,52,62
11,21,32,44,53,64
12,22,33,42,51,65
16,25,36,41,51,62
11,21,31,42,54,63
13,23,34,45,51,62
11,21,32,42,57,63
12,22,31,42,56,63
14,24,35,43,53,62
14,23,33,42,53,63
11,21,32,44,54,64
12,22,33,44,54,62
12,22,33,42,51,63
12,22,31,42,51,65
15,25,34,42,51,61
11,21,32,41,57,61
12,22,32,41,52,64
13,23,35,42,53,61
15,25,34,41,52,62
11,21,31,44,51,67
12,22,31,41,54,64
11,21,31,44,57,61
11,21,31,42,56,63
12,22,31,43,52,65
13,23,33,46,51,64
13,23,36,44,52,62
11,21,32,42,54,61
15,25,36,44,51,62
12,22,31,42,56,62
11,21,32,41,55,67
11,21,32,42,52,64
15,25,37,41,52,61
14,24,34,44,53,63
11,21,32,41,51,65
11,21,31,43,54,65
11,21,31,42,52,65
14,23,33,43,52,63
12,22,31,41,52,65
11,21,31,41,52,61
11,21,32,42,56,61
13,22,32,42,52,64
11,21,31,46,56,64
14,24,36,44,52,62
14,23,33,46,53,62
11,21,31,42,54,65
12,22,31,45,51,62
11,21,31,41,54,65
13,23,32,41,52,62
12,22,32,44,55,62
15,25,37,41,51,61
12,22,33,45,53,61
13,22,32,42,53,64
13,22,32,43,52,62
13,23,35,42,53,64
11,21,32,46,52,62
15,25,35,41,53,62
12,22,33,41,51,65
13,23,37,41,52,61
14,24,33,41,52,62
11,21,32,44,52,61
12,22,32,44,51,61
13,23,36,45,53,62
12,22,31,42,55,63
13,23,35,41,53,62
14,23,33,46,51,63
13,23,36,44,52,63
14,24,35,43,52,62
14,24,33,46,52,62
11,21,31,44,52,61
13,22,32,41,53,62
11,21,32,43,56,61
13,23,36,43,52,61
11,21,31,47,56,63
15,25,36,42,51,61
11,21,31,44,53,64
13,23,33,41,52,65
11,21,32,45,51,65
11,21,31,43,51,63
12,22,31,43,55,64
14,24,35,41,51,63
13,22,32,41,51,64
11,21,31,45,51,65
14,23,34,41,51,62
15,25,33,43,51,62
15,25,34,43,53,62
11,21,31,44,54,61
14,24,33,41,53,61
14,24,35,44,52,62
13,23,32,41,52,65
16,27,37,41,51,61
11,21,31,41,53,65
12,21,31,42,54,63
14,24,36,42,52,62
15,25,33,44,53,62
15,25,34,42,51,62
11,21,31,43,51,61
11,21,31,42,56,62
13,23,36,42,52,61
11,21,31,47,57,67
12,21,31,42,52,64
11,21,31,47,56,67
11,21,31,47,57,66
12,22,32,46,52,62
14,23,33,42,51,61
13,23,36,42,51,61
12,22,33,43,52,66
15,25,33,42,52,61
15,25,34,41,53,61
11,21,31,45,54,61
11,21,31,43,54,66
11,21,31,46,54,65
13,23,34,41,52,64
11,21,31,43,52,62
11,21,32,45,53,63
11,21,31,46,55,65
13,23,36,44,53,62
11,21,31,41,55,62
11,21,31,45,51,66
12,22,31,43,54,65
11,21,31,44,54,66
11,21,31,42,52,67
11,21,32,44,53,62
12,22,31,44,55,64
13,23,33,43,51,63
12,22,33,45,51,65
14,24,33,43,51,62
11,21,31,44,52,67
16,27,34,41,51,62
16,25,34,42,52,61
12,22,33,44,54,66
13,23,35,46,51,61
14,24,36,42,52,61
13,23,33,43,53,62
12,22,33,45,52,66
11,21,31,45,56,61
12,22,31,43,56,64
13,23,34,41,51,61
14,24,33,42,52,62
11,21,31,47,56,62
13,22,32,42,51,62
12,22,31,41,51,66
15,25,34,43,52,62
14,24,35,43,52,63
14,24,37,41,52,61
14,24,33,43,52,63
16,25,35,42,52,61
16,25,34,41,52,61
11,21,32,42,51,61
11,21,31,47,51,67
11,21,32,44,51,65
13,23,34,43,51,62
11,21,31,43,55,62
13,23,33,43,52,63
12,22,31,44,51,63
13,23,33,42,52,63
15,25,33,44,53,61
13,23,33,44,52,64
14,23,33,43,52,62
12,22,32,42,55,65
11,21,32,43,52,63
12,22,31,41,54,63
12,22,32,41,53,64
14,24,34,41,51,63
14,24,36,43,53,62
16,25,34,43,51,62
13,23,32,41,54,64
12,22,32,42,51,66
11,21,31,41,53,64
13,23,32,41,52,61
11,21,31,45,57,66
12,22,31,44,51,65
11,21,31,43,57,67
11,21,32,42,56,66
16,25,34,41,52,62
12,22,32,42,54,66
12,22,31,42,56,64
11,21,32,43,52,65
11,21,32,45,51,64
15,26,35,43,51,62
11,21,31,43,53,65
11,21,32,44,55,64
13,23,34,44,51,62
11,21,31,46,56,63
13,23,35,45,51,62
12,22,31,43,53,65
13,23,32,41,52,64
11,21,32,41,54,67
13,23,36,45,51,63
14,24,36,41,53,61
11,21,31,41,56,63
13,23,36,46,51,61
12,22,32,46,51,63
13,23,33,46,52,61
11,21,32,44,56,64
16,25,35,43,51,62
11,21,31,45,53,61
12,21,31,41,56,62
13,23,36,46,53,62
12,21,31,41,53,62
11,21,31,42,52,63
11,21,31,41,56,67
14,24,34,42,51,61
12,21,31,42,51,66
14,23,33,46,53,61
15,26,34,41,51,61
14,24,35,44,53,62
16,25,36,43,51,62
11,21,31,41,56,64
11,21,31,42,54,67
11,21,31,45,56,67
13,23,32,43,52,65
11,21,31,47,52,66
12,22,32,47,51,65
11,21,31,45,53,62
13,22,32,43,53,63
14,24,34,44,52,63
12,22,32,44,53,63
11,21,31,42,51,64
11,21,32,45,51,63
11,21,31,47,53,67
13,22,32,43,54,63
13,23,32,42,51,61
14,24,33,42,53,63
12,21,31,42,54,61
13,23,34,43,52,61
12,22,33,43,54,63
12,22,33,43,53,64
11,21,31,42,51,62
16,26,35,41,52,62
12,22,31,44,55,65
14,24,35,44,52,61
13,23,32,42,51,62
11,21,32,42,53,63
15,25,36,43,51,62
12,22,31,44,54,62
12,22,31,43,54,61
11,21,31,45,55,63
12,22,33,41,52,66
12,22,33,44,53,62
11,21,32,41,56,66
13,22,32,43,52,63
13,23,35,42,52,61
11,21,32,42,57,62
16,25,35,41,51,62
13,23,35,43,52,62
14,24,34,44,54,64
13,23,34,42,51,63
12,22,33,45,53,63
13,22,32,41,54,61
11,21,31,45,53,65
11,21,31,43,57,65
11,21,31,47,55,63
11,21,32,42,53,62
15,26,33,43,52,61
16,25,36,43,51,61
13,23,34,41,53,61
12,22,32,45,53,63
15,24,33,41,53,61
13,23,32,42,53,63
13,22,32,43,54,62
14,24,33,43,53,62
14,24,36,42,51,63
11,21,32,41,52,61
12,21,31,41,53,63
13,23,36,43,51,63
13,23,35,41,51,63
13,23,34,42,53,61
11,21,32,41,55,63
11,21,31,41,57,64
12,22,32,44,51,64
13,23,32,41,53,62
12,22,31,42,52,63
13,23,32,42,52,64
11,21,32,42,57,66
12,22,31,41,56,61
13,22,32,43,51,62
12,22,32,43,54,61
13,23,35,45,52,63
11,21,31,44,57,66
14,24,33,43,53,63
12,22,31,44,55,61
12,21,31,42,54,65
13,23,33,41,54,65
13,23,33,43,52,65
11,21,31,44,52,63
13,23,33,46,53,61
15,25,33,41,51,61
11,21,32,45,51,62
13,23,33,42,51,64
12,22,31,44,52,65
12,22,31,44,54,66
15,25,34,44,52,62
12,22,32,46,55,61
11,21,32,42,55,67
13,23,34,43,53,62
15,25,34,44,53,61
15,25,35,43,51,62
11,21,31,45,55,61
16,26,33,41,51,62
11,21,32,42,51,62
11,21,31,41,53,67
12,22,32,45,51,62
12,22,33,42,53,62
12,22,32,41,55,62
12,22,32,45,53,61
11,21,31,46,56,61
11,21,32,43,51,65
13,23,35,45,51,64
15,26,33,42,52,61
11,21,31,41,54,62
11,21,31,45,55,62
13,23,33,46,53,65
16,25,36,42,51,62
15,24,33,41,52,62
12,21,31,42,53,63
13,23,32,41,54,62
13,22,32,41,51,62
16,25,33,42,51,61
13,23,35,42,51,61
14,23,33,41,53,61
14,23,33,42,53,61
13,23,33,44,53,62
11,21,32,42,56,67
12,22,32,45,51,61
11,21,32,43,56,62
13,23,35,46,53,62
11,21,32,43,52,64
14,24,34,41,53,63
11,21,31,47,56,61
11,21,31,41,54,66
11,21,32,41,57,65
11,21,32,45,53,61
14,24,34,44,53,61
12,22,31,45,51,66
13,22,32,41,54,63
11,21,32,41,55,65
11,21,31,44,53,66
12,22,31,44,51,66
14,24,34,43,52,63
11,21,31,46,57,61
13,23,36,45,52,63
11,21,31,43,57,61
13,23,33,42,51,62
11,21,31,47,55,61
11,21,31,45,56,66
16,25,35,42,51,62
16,25,36,42,51,61
12,22,31,41,53,63
13,23,35,45,53,64
11,21,31,47,52,67
13,23,36,46,52,62
11,21,32,44,56,66
14,24,35,44,53,63
12,22,32,47,51,62
12,22,33,41,51,62
12,22,32,45,55,62
12,22,31,42,51,62
13,23,34,46,52,64
11,21,31,45,53,67
11,21,31,43,51,62
11,21,31,44,55,61
12,22,32,44,52,66
13,22,32,41,51,65
11,21,31,42,55,63
13,22,32,41,54,64
12,21,31,42,54,64
11,21,31,44,55,62
11,21,32,44,55,62
11,21,31,44,57,67
11,21,32,44,56,62
12,22,32,41,55,65
11,21,32,41,57,64
12,22,33,41,52,61
12,22,32,43,54,65
16,26,35,43,51,61
11,21,32,42,51,65
13,22,32,41,53,65
11,21,32,43,55,63
11,21,31,41,54,64
14,24,33,45,51,63
15,24,33,42,51,61
12,22,31,42,53,63
14,24,35,41,53,62
12,22,31,44,55,63
15,25,35,42,53,61
13,23,33,44,53,64
12,22,31,41,52,64
12,22,32,41,54,61
11,21,32,43,51,66
12,22,32,43,54,62
14,23,33,44,53,63
13,23,35,41,51,64
13,23,33,42,53,61
11,21,31,44,55,66
12,22,31,42,51,63
15,25,34,42,53,62
11,21,31,45,57,61
13,23,35,44,53,62
12,22,31,45,53,63
11,21,31,47,57,62
14,23,33,42,51,62
12,21,31,41,52,62
14,24,36,41,51,63
12,21,31,42,51,62
14,24,36,44,52,61
11,21,32,44,51,63
11,21,31,41,54,67
13,23,36,42,52,63
16,26,37,41,51,61
13,22,32,42,53,61
15,25,33,44,51,62
13,23,34,41,53,64
11,21,31,42,53,63
13,23,35,44,52,64
17,27,33,41,51,61
12,22,32,44,54,64
11,21,31,45,56,62
11,21,31,45,52,67
13,23,34,44,52,63
11,21,31,43,51,64
12,21,31,41,52,66
11,21,31,46,54,67
11,21,32,43,53,66
11,21,31,42,57,62
11,21,31,41,52,65
11,21,31,44,51,65
14,24,35,46,51,63
11,21,32,45,52,66
13,22,32,43,54,64
14,23,33,45,53,61
15,24,33,42,51,63
12,22,32,42,53,62
13,23,36,45,52,61
11,21,32,41,53,66
12,22,33,42,51,66
11,21,31,46,57,64
12,22,32,44,53,65
13,23,34,41,52,61
14,24,36,42,53,61
15,25,36,42,51,62
13,23,36,43,53,62
11,21,31,43,57,64
14,24,35,44,51,61
12,21,31,42,55,63
12,22,32,42,53,65
13,23,35,45,53,63
13,23,33,46,51,61
13,22,32,41,54,65
13,23,36,41,53,64
15,25,35,44,52,61
12,22,31,44,54,65
11,21,31,45,57,64
13,23,34,46,52,62
11,21,31,45,52,63
13,23,34,43,53,64
12,22,31,41,51,64
11,21,32,45,53,66
14,24,36,44,51,61
12,22,31,41,56,64
12,22,31,42,53,61
11,21,31,44,51,66
11,21,31,46,51,63
13,22,32,43,54,65
15,25,34,43,51,62
12,22,31,44,53,63
14,23,33,42,51,63
12,22,33,45,52,65
13,23,35,45,51,61
12,22,32,42,55,62
12,22,32,45,54,61
15,25,33,43,52,62
13,23,34,42,52,62
12,22,31,42,51,64
14,23,34,41,53,62
13,22,32,43,52,64
11,21,31,44,57,64
16,26,33,43,51,61
13,22,32,42,52,62
12,22,33,43,52,65
11,21,31,43,56,66
11,21,31,46,56,62
13,23,34,41,51,63
13,23,34,43,53,63
12,22,32,44,54,66
11,21,32,44,52,64
13,23,34,44,53,62
11,21,31,44,53,62
13,23,33,41,51,65
14,23,33,44,51,63
11,21,31,47,52,63
12,22,32,47,53,62
11,21,32,44,55,63
12,22,33,43,54,62
11,21,31,43,54,61
14,24,34,46,52,61
12,22,32,45,53,66
13,23,34,46,53,62
15,26,33,43,52,62
12,22,32,45,52,64
11,21,31,46,54,61
16,25,33,43,52,61
11,21,32,43,55,62
12,22,31,43,52,66
11,21,32,45,54,66
11,21,32,43,56,65
11,21,31,47,51,66
12,22,31,41,56,65
14,24,34,44,51,63
11,21,31,44,55,64
13,22,32,41,54,62
13,23,35,46,51,63
11,21,32,44,54,66
12,22,32,43,53,64
15,26,33,44,51,61
12,22,31,42,53,66
13,23,32,42,51,64
11,21,31,43,54,64
12,22,33,44,52,63
12,21,31,42,52,61
15,25,33,41,53,61
12,22,32,44,51,62
11,21,32,46,51,66
13,23,32,42,54,62
12,22,33,44,54,63
14,24,34,42,51,63
11,21,31,46,54,62
14,24,35,42,53,63
11,21,31,43,55,66
13,22,32,43,52,65
12,22,32,44,53,61
11,21,32,46,52,63
14,24,35,46,52,63
11,21,31,43,55,64
12,22,32,41,55,61
11,21,31,45,54,62
11,21,31,43,53,62
14,24,35,42,51,63
11,21,31,43,51,65
11,21,31,42,53,62
12,22,33,44,54,61
14,24,34,43,53,61
12,22,32,42,55,61
11,21,31,45,57,67
13,23,33,45,51,61
11,21,32,45,52,65
14,23,33,44,51,61
15,26,36,41,51,61
15,25,33,41,52,62
11,21,31,47,52,65
11,21,31,46,56,66
12,21,31,41,51,61
12,22,31,44,53,64
12,22,32,43,54,63
12,22,32,47,52,63
14,24,34,46,53,63
11,21,31,42,56,65
13,23,34,44,52,62
12,22,32,46,51,62
12,22,31,45,52,65
12,22,33,41,52,64
11,21,32,44,51,61
13,23,33,44,52,65
13,23,33,44,53,63
11,21,31,46,55,62
15,25,35,43,51,61
12,22,33,43,53,65
11,21,32,44,55,66
12,22,32,42,54,64
11,21,32,42,51,67
11,21,31,45,55,65
15,25,37,43,52,61
15,25,35,41,52,61
13,23,34,43,52,63
12,22,33,41,54,63
12,22,31,42,52,66
12,22,33,44,51,64
13,22,32,42,51,64
13,22,32,41,52,63
11,21,32,42,55,62
15,26,35,41,52,61
16,27,33,43,51,62
13,23,36,43,53,63
15,26,35,43,52,62
16,25,34,43,52,61
13,22,32,42,51,61
12,22,31,41,54,61
12,22,32,41,52,66
12,21,31,42,52,63
12,22,32,42,51,63
12,22,32,43,51,66
11,21,32,43,54,63
11,21,31,47,53,62
12,22,32,44,53,62
13,23,32,42,54,65
13,23,35,44,52,61
14,23,33,46,51,61
14,24,33,46,53,61
12,22,33,41,51,63
12,22,31,41,53,65
11,21,31,42,52,62
11,21,32,45,55,62
11,21,31,41,55,66
15,26,34,41,52,61
12,22,33,42,53,63
12,22,31,41,52,62
14,24,34,42,53,61
12,22,32,41,55,63
12,22,32,41,51,61
14,23,33,43,51,61
12,22,33,41,53,63
11,21,32,45,54,64
12,22,32,44,53,66
13,23,34,46,51,63
11,21,31,41,56,65
11,21,31,42,56,64
11,21,32,41,53,64
13,22,32,43,53,62
13,23,35,42,53,63
13,23,33,41,51,61
12,22,33,42,53,65
11,21,31,41,51,66
13,23,36,41,53,61
15,25,37,43,52,62
14,24,35,41,53,61
12,22,33,43,52,61
11,21,31,47,55,67
14,23,33,42,53,62
13,23,33,42,54,61
12,22,32,41,52,62
13,23,34,43,51,64
11,21,31,45,57,65
11,21,31,42,55,61
12,21,31,42,52,65
16,26,37,43,51,62
14,24,34,44,51,61
15,26,35,42,52,62
11,21,31,42,51,66
16,26,34,43,52,62
11,21,32,46,51,64
13,22,32,42,51,65
13,23,33,43,53,65
13,23,33,43,53,64
12,22,33,43,53,63
14,24,36,42,52,63
12,22,31,44,52,66
12,22,32,41,55,66
15,25,34,44,51,62
12,22,32,45,54,65
11,21,31,47,55,65
11,21,31,43,51,67
12,22,32,46,53,64
14,23,33,44,53,61
12,22,31,43,54,62
14,24,33,46,53,63
13,23,36,45,53,63
13,23,32,43,52,61
12,22,32,41,53,63
11,21,31,41,56,61
12,22,31,44,53,66
12,22,33,42,51,62
14,24,35,42,52,63
15,25,34,41,51,62
13,23,32,43,52,64
12,21,31,41,53,66
14,24,35,43,51,62
11,21,32,42,56,64
11,21,31,41,55,67
13,23,35,43,51,61
14,24,34,43,53,62
12,22,31,44,54,63
14,24,35,43,53,63
15,24,33,41,53,63
11,21,31,42,57,61
12,21,31,41,55,65
12,22,32,47,52,62
13,23,35,46,52,63
11,21,31,41,56,62
11,21,31,44,53,61
13,23,36,42,53,61
12,21,31,41,56,63
13,23,34,42,51,64
12,22,33,42,54,64
13,23,33,46,53,63
13,23,32,42,54,63
14,24,33,44,51,62
11,21,32,41,52,64
11,21,31,42,54,66
14,24,34,43,51,61
14,23,34,41,53,61
15,25,33,41,52,61
17,26,33,41,51,61
13,22,32,41,51,63
12,22,32,45,52,61
11,21,32,42,51,64
14,24,35,44,53,61
11,21,32,41,56,63
13,23,35,42,51,63
11,21,32,43,55,66
15,24,33,42,51,62
14,24,34,46,51,61
14,24,33,46,52,61
12,21,31,42,55,61
11,21,32,42,56,65
15,25,33,43,53,62
12,22,32,43,52,61
12,22,33,42,52,61
12,22,33,42,53,66
