11,21,31,42,51,64,74
12,22,32,42,54,64,72
12,22,32,42,52,65,71
11,21,31,42,55,66,74
12,22,33,41,54,62,73
14,26,33,42,53,61,71
11,21,31,42,56,67,73
14,26,37,43,52,61,71
14,24,33,41,52,63,71
12,23,33,41,53,63,72
11,21,31,44,52,61,72
13,24,33,41,51,61,71
11,22,32,41,55,61,73
13,23,33,41,51,62,72
11,22,32,42,54,62,73
11,22,32,41,52,61,73
11,21,31,43,53,61,73
11,21,31,42,53,64,72
13,24,33,44,52,62,72
12,23,32,41,54,61,71
11,21,31,43,55,64,73
15,25,37,43,51,62,71
11,22,32,41,56,61,71
12,23,33,41,52,62,73
12,22,32,41,54,62,71
12,23,33,43,51,63,72
12,22,32,45,51,62,72
13,24,35,42,51,61,71
14,25,33,41,53,61,71
11,21,31,42,52,66,74
11,21,31,43,56,63,74
11,21,31,43,56,62,73
11,21,31,43,54,63,71
13,23,34,41,52,61,71
11,22,32,41,56,64,73
12,23,33,45,51,63,73
12,22,32,43,55,63,72
13,24,34,42,51,62,71
11,22,32,41,56,62,71
15,25,35,42,51,61,71
12,22,32,45,52,62,72
11,21,31,42,57,63,73
12,22,32,41,52,62,73
15,25,37,43,51,61,71
12,22,33,41,52,63,73
11,21,31,43,51,63,73
13,24,33,44,51,61,71
11,21,31,41,53,64,71
11,21,31,43,51,62,72
12,22,32,44,52,63,71
12,22,32,42,54,64,71
13,24,35,42,52,62,71
11,21,31,41,54,61,75
13,23,33,41,53,62,71
13,23,34,42,51,61,71
13,23,33,42,52,63,73
14,25,33,42,53,63,71
12,23,33,41,54,62,73
14,24,33,42,51,62,71
12,22,32,41,52,63,71
11,21,31,41,51,62,73
14,27,36,42,51,62,71
12,23,33,41,51,62,73
12,23,33,42,52,61,72
11,21,31,41,51,67,72
12,22,32,41,52,65,73
11,21,31,42,54,63,74
11,21,31,43,53,66,72
12,23,34,42,52,61,73
13,24,34,42,53,61,71
11,21,31,41,51,63,75
11,21,31,43,53,66,74
11,21,31,41,56,65,71
12,23,32,41,51,64,73
11,22,32,41,54,64,73
12,23,33,42,51,62,73
13,23,33,43,52,62,72
13,23,33,42,52,62,73
12,22,32,43,54,61,71
11,21,31,41,53,65,72
11,21,31,43,52,62,73
13,24,34,42,53,63,72
11,21,31,41,55,61,75
12,22,32,43,52,62,71
11,21,31,42,54,62,71
13,23,33,42,51,62,72
13,23,33,41,52,62,73
11,21,31,42,56,64,74
15,25,34,42,51,61,71
11,21,31,42,56,67,71
12,23,32,41,54,63,73
11,21,31,41,57,63,75
11,21,31,42,54,61,72
12,22,32,43,55,64,72
13,23,33,41,52,61,71
12,22,32,41,53,63,73
13,23,34,43,51,63,71
11,22,32,41,55,65,72
14,26,35,43,51,61,71
12,22,33,41,54,61,71
12,22,32,43,55,63,73
11,21,31,41,51,63,72
11,21,31,42,54,64,72
12,22,32,43,52,61,71
11,21,31,42,55,61,71
13,23,34,41,53,63,72
14,26,35,42,52,61,71
14,24,33,42,53,62,71
12,22,32,42,55,63,71
11,21,31,42,54,64,74
12,22,32,44,52,62,73
12,23,33,45,51,61,71
13,23,34,43,52,61,72
11,21,31,43,51,65,74
11,21,31,43,52,63,72
11,22,32,41,53,63,72
15,26,37,42,51,62,71
13,24,33,41,51,62,71
12,22,32,45,52,62,71
11,21,31,42,56,64,71
11,21,31,41,52,67,71
11,21,31,44,51,62,72
13,24,34,42,52,63,71
11,21,31,41,57,67,74
12,22,32,43,54,62,71
11,21,31,42,52,62,71
12,22,33,41,53,63,72
11,22,32,41,51,63,74
12,22,33,41,51,63,72
11,21,31,42,51,67,72
11,22,32,41,52,66,73
11,21,31,41,56,67,74
13,24,34,43,52,62,71
13,24,34,42,51,62,72
15,26,37,43,51,61,71
11,21,31,41,55,66,74
11,21,31,41,57,62,71
11,22,32,41,53,62,72
12,22,32,42,51,62,71
14,27,35,43,52,62,71
13,24,35,42,52,63,71
12,22,32,44,55,62,72
11,21,31,41,56,66,74
11,22,32,42,51,64,72
12,22,32,43,53,61,73
13,23,34,44,52,62,71
13,24,33,42,51,61,72
14,26,37,42,52,61,71
12,23,34,41,51,63,72
13,24,34,42,52,61,72
14,25,33,43,53,62,71
14,25,37,42,51,62,71
12,23,34,41,52,62,71
12,23,33,44,52,63,71
12,23,33,41,51,63,71
11,21,31,42,53,63,73
13,23,34,44,52,61,71
13,23,33,43,51,61,71
12,22,32,45,53,63,73
13,24,35,41,52,63,71
11,21,31,43,54,61,74
13,23,33,41,52,61,72
11,21,31,43,55,63,74
14,26,34,42,52,62,71
13,23,33,43,53,62,73
13,23,34,43,53,63,72
13,24,35,42,51,62,71
11,21,31,42,55,63,74
11,21,31,44,51,63,73
11,21,31,42,57,66,74
14,24,33,42,52,61,71
12,23,34,41,52,61,72
12,22,32,41,53,64,71
11,21,31,43,53,64,72
11,21,31,42,52,61,72
11,21,31,41,55,66,71
11,21,31,41,54,63,72
14,25,35,43,53,61,71
11,21,31,42,55,66,73
15,25,35,42,52,62,71
12,22,32,44,53,63,72
11,21,31,43,56,63,71
13,23,33,43,53,63,71
12,22,32,43,53,64,72
12,22,32,43,52,62,72
13,24,34,42,53,61,72
12,23,34,42,52,61,71
13,24,33,43,52,63,71
13,24,34,43,51,62,71
11,21,31,42,53,61,71
12,23,34,41,53,61,73
11,22,32,42,52,61,71
13,23,34,43,52,62,71
12,23,32,41,51,64,72
12,23,32,41,53,63,73
13,24,36,43,52,62,71
13,23,33,44,52,61,71
14,24,33,41,53,62,71
12,22,33,41,52,62,72
11,21,31,42,52,63,71
11,22,32,41,55,61,72
14,27,34,42,51,61,71
12,22,32,42,54,63,72
11,21,31,43,55,66,71
11,21,31,43,55,61,71
11,22,32,41,53,65,73
12,23,33,42,52,62,73
14,26,37,43,52,62,71
12,22,32,43,55,61,73
11,21,31,41,53,64,72
13,23,34,41,52,62,72
11,21,31,42,52,65,74
13,24,34,43,52,61,71
11,21,31,42,51,61,74
11,21,31,41,56,66,75
12,22,32,41,54,61,71
13,24,33,41,53,61,72
13,23,34,42,51,61,72
12,22,32,42,51,64,72
13,23,33,43,53,62,72
11,21,31,42,52,66,71
12,22,32,44,53,62,73
12,22,32,45,54,61,71
13,24,33,41,53,61,71
11,21,31,41,56,62,75
11,22,32,42,53,61,71
11,21,31,43,54,61,71
11,22,32,42,53,64,71
11,21,31,41,57,67,73
14,25,36,43,53,62,71
12,22,32,42,55,63,73
12,22,32,42,52,65,72
14,25,34,42,53,61,71
12,22,32,44,53,61,73
12,23,33,44,52,63,73
11,22,32,42,53,64,72
12,22,32,44,51,62,73
12,23,32,41,52,62,73
11,21,31,41,57,67,75
12,22,32,42,55,61,73
12,23,33,43,52,62,73
11,21,31,43,56,64,74
12,23,33,44,51,62,72
15,27,35,42,51,62,71
13,24,36,41,53,62,71
11,21,31,42,51,63,74
14,27,35,42,52,61,71
15,26,35,42,52,61,71
13,23,34,41,53,61,72
14,26,35,43,51,62,71
11,22,32,41,51,62,71
13,23,34,41,52,63,72
12,23,32,41,52,63,72
13,23,34,42,52,63,71
14,27,34,43,51,61,71
12,22,33,41,51,64,71
14,25,34,42,52,62,71
14,27,34,43,52,61,71
11,22,32,42,54,64,73
11,21,31,42,56,62,71
13,24,34,41,53,63,71
13,24,36,41,51,63,71
12,23,34,41,53,63,71
11,21,31,42,55,63,71
11,21,31,41,53,67,74
13,23,34,42,53,62,72
13,24,36,42,51,63,71
11,21,31,43,53,61,72
11,22,32,41,56,63,71
14,25,37,43,51,61,71
11,21,31,42,51,61,73
12,23,33,42,51,63,72
12,23,33,44,52,62,73
15,26,36,42,51,62,71
15,26,36,45,56,66,75
12,22,32,43,54,63,72
13,24,34,41,52,61,71
11,21,31,43,55,64,71
11,22,32,42,54,61,72
11,21,31,41,55,62,72
12,22,32,44,55,62,71
12,22,32,41,52,61,72
11,21,31,44,51,65,74
12,22,32,42,54,61,73
11,21,31,43,53,62,74
11,21,31,43,57,61,72
12,23,32,41,51,61,72
12,23,33,43,52,62,71
11,21,31,42,54,64,71
11,21,31,41,55,61,71
11,22,32,41,52,62,71
12,22,33,41,54,62,72
13,23,33,43,51,63,72
11,21,31,41,55,63,75
11,21,31,41,54,64,75
12,23,33,41,51,63,73
11,21,31,42,55,66,72
13,24,33,41,51,63,72
12,22,33,41,52,64,71
12,23,33,41,54,63,73
12,22,33,41,53,62,73
12,23,33,43,53,63,71
14,25,35,43,51,62,71
11,21,31,42,51,65,72
11,22,32,41,53,63,73
11,21,31,41,54,66,75
11,21,31,41,51,65,71
12,22,32,43,51,62,73
15,26,35,43,52,61,71
13,24,33,42,53,61,71
11,21,31,42,51,65,71
11,21,31,43,56,66,72
11,21,31,42,51,62,73
12,23,33,41,54,62,72
12,22,32,42,53,62,72
11,21,31,41,52,66,74
13,23,34,43,53,63,71
12,23,33,43,53,61,71
13,24,34,41,52,62,72
12,23,32,41,53,61,73
11,21,31,43,55,61,72
13,23,35,41,52,62,71
11,22,32,41,51,63,73
13,23,34,43,53,61,72
14,25,33,42,53,62,71
15,25,35,43,51,62,71
12,23,33,42,52,63,72
11,21,31,42,56,65,74
13,23,33,43,53,62,71
11,21,31,42,56,66,74
12,23,32,41,52,63,73
11,21,31,41,53,63,74
12,23,33,44,51,63,71
11,21,31,43,54,65,73
11,21,31,43,55,65,73
11,21,31,41,52,63,72
12,22,32,41,55,64,73
12,23,33,43,53,62,73
13,23,33,43,51,62,72
12,22,32,42,55,61,72
12,22,32,42,52,65,73
13,24,37,41,51,61,71
13,24,33,43,52,63,72
11,21,31,43,51,65,71
11,21,31,43,53,66,71
13,23,33,44,51,62,73
13,24,33,41,52,63,72
11,21,31,41,56,61,73
11,22,32,42,51,63,73
11,21,31,42,51,62,72
12,22,33,41,52,63,71
11,21,31,41,55,65,71
11,21,31,41,54,62,75
11,21,31,41,57,62,72
11,21,31,43,52,66,74
11,21,31,43,53,63,71
12,22,32,44,52,61,72
15,25,35,43,52,61,71
15,25,35,43,52,62,71
13,23,34,42,52,61,71
12,22,32,44,51,63,72
11,21,31,41,55,65,72
13,23,33,43,52,63,71
12,23,33,42,53,63,71
12,22,32,45,53,64,72
11,21,31,42,54,62,72
11,22,32,42,52,64,73
14,25,37,43,53,61,71
12,23,34,41,52,63,73
11,21,31,42,56,61,71
11,21,31,42,56,66,71
11,21,31,42,51,67,75
13,23,33,41,51,63,72
11,21,31,42,56,67,74
13,23,33,42,53,63,73
12,22,32,41,53,63,71
11,21,31,42,56,61,74
12,22,32,42,52,63,72
11,21,31,41,54,63,75
12,22,32,41,54,62,73
14,25,33,43,52,62,71
14,26,34,42,51,62,71
13,24,35,43,53,61,71
11,21,31,41,55,62,73
11,21,31,43,54,64,73
11,21,31,42,56,63,73
13,23,33,42,53,62,73
12,22,32,45,54,64,72
13,23,33,42,51,61,72
11,21,31,42,55,67,73
11,21,31,42,53,61,72
12,22,32,42,53,61,73
13,24,35,43,53,62,71
11,21,31,42,53,65,73
14,24,34,44,54,64,74
11,22,32,41,53,61,73
11,21,31,42,53,61,74
14,27,37,43,51,62,71
11,22,32,41,52,62,72
11,21,31,42,54,63,72
11,21,31,41,55,67,75
11,21,31,42,51,66,72
11,22,32,42,53,63,71
14,24,33,42,51,63,71
14,25,33,43,51,63,71
14,25,33,41,51,61,71
11,21,31,42,51,66,74
15,25,36,42,52,61,71
11,21,31,42,51,66,73
14,26,34,42,52,61,71
12,23,33,44,53,61,73
12,23,33,43,52,62,72
13,23,33,41,53,62,72
11,21,31,41,51,66,73
11,21,31,42,54,65,74
14,26,37,42,51,62,71
11,22,32,41,53,66,73
14,25,35,42,53,62,71
11,21,31,41,53,66,74
11,22,32,41,52,65,71
13,24,35,43,52,63,71
13,23,35,41,52,61,72
14,25,36,42,51,61,71
15,25,35,43,51,61,71
12,22,33,41,51,62,71
12,23,33,41,52,63,71
11,21,31,42,52,62,72
12,22,32,41,51,63,71
12,23,32,42,51,61,73
12,23,33,44,53,63,72
14,25,36,43,51,62,71
11,21,31,43,53,61,74
11,21,31,41,52,64,74
11,22,32,41,53,64,72
12,22,32,42,51,63,72
11,21,31,42,57,65,72
13,23,33,41,53,61,73
13,23,34,41,53,62,72
13,24,33,43,51,63,71
12,23,33,42,52,61,71
12,22,32,41,53,65,71
11,22,32,41,54,61,73
11,21,31,43,54,61,72
12,22,32,45,52,61,73
11,22,32,41,52,65,72
14,24,33,41,53,61,71
13,24,33,42,52,63,71
13,23,34,44,51,63,71
13,23,33,42,51,63,73
13,24,33,42,51,62,71
11,21,31,41,52,61,74
11,21,31,41,51,63,71
11,21,31,43,56,66,73
11,21,31,42,55,67,74
11,21,31,41,52,63,74
11,22,32,42,54,62,71
11,22,32,42,52,65,73
11,21,31,43,56,64,72
12,23,33,45,51,63,71
13,24,36,41,52,63,71
13,23,33,42,53,62,72
11,21,31,42,51,64,73
11,21,31,42,52,66,75
13,23,33,42,51,61,71
12,23,33,43,51,63,71
12,23,33,45,51,63,72
13,24,34,43,53,62,71
13,23,33,42,52,63,71
11,21,31,43,55,61,74
13,23,33,41,53,61,71
11,21,31,44,51,62,74
14,25,35,42,53,61,71
12,23,34,42,52,62,72
13,23,33,42,51,63,72
11,21,31,41,55,62,75
12,23,33,43,53,62,72
13,24,34,41,52,61,72
11,21,31,41,53,61,71
13,24,37,41,53,63,71
11,22,32,42,54,63,73
12,23,33,42,53,63,73
14,26,33,42,51,62,71
12,22,32,42,51,65,73
14,24,33,42,51,61,71
12,22,32,41,52,61,71
12,22,32,42,53,63,71
12,22,32,45,53,61,72
13,23,33,44,53,61,73
13,24,33,42,53,62,72
11,21,31,42,53,66,71
11,21,31,41,57,65,73
14,24,33,42,52,63,71
11,21,31,42,52,64,73
12,22,32,43,51,64,71
12,23,33,41,51,61,71
12,23,33,44,51,63,72
12,22,32,43,55,62,71
12,22,32,41,53,61,71
12,23,33,41,53,61,71
13,24,33,44,51,63,72
11,21,31,42,57,62,74
12,22,32,41,55,64,72
12,22,32,44,54,63,71
14,26,36,43,52,61,71
11,21,31,43,55,66,72
13,23,34,41,51,62,72
11,21,31,41,52,62,71
11,21,31,43,51,64,74
12,22,32,45,53,62,71
11,21,31,43,51,62,73
11,21,31,42,54,65,72
11,21,31,41,53,61,73
11,21,31,43,51,63,71
13,24,34,41,51,63,71
12,23,33,41,52,61,73
13,24,36,43,53,62,71
12,22,32,41,54,61,72
13,24,34,41,52,63,72
13,23,33,44,52,62,73
11,21,31,42,53,63,71
11,21,31,41,54,65,75
12,23,32,41,51,64,71
13,23,33,42,52,61,71
12,22,32,43,54,64,73
12,22,32,45,52,61,72
13,23,35,41,51,62,71
12,22,32,45,54,62,73
14,25,35,42,52,62,71
13,23,34,44,52,63,71
12,22,32,44,55,61,73
11,21,31,43,56,62,71
11,22,32,41,55,64,72
11,21,31,41,56,65,72
11,21,31,43,52,65,72
11,21,31,41,53,61,75
15,27,37,45,57,67,75
14,25,36,43,52,61,71
11,22,32,42,53,63,72
12,23,34,41,51,62,71
11,21,31,43,54,66,72
12,22,32,41,52,63,73
11,21,31,41,55,67,74
11,21,31,43,53,64,71
15,27,37,42,51,61,71
14,25,34,43,52,62,71
13,24,37,42,52,63,71
11,21,31,44,51,63,71
11,21,31,41,53,63,71
15,26,35,43,51,61,71
15,27,36,43,51,61,71
13,23,34,44,51,61,72
11,21,31,41,55,61,72
12,23,34,42,51,62,71
12,22,32,45,54,63,71
11,21,31,41,54,67,72
12,22,32,41,52,65,71
15,26,37,42,51,61,71
11,22,32,42,54,63,72
14,26,34,42,53,62,71
11,21,31,41,51,65,74
11,21,31,42,56,66,73
13,24,36,43,51,61,71
13,24,34,43,51,63,71
11,21,31,44,51,66,72
12,22,32,44,53,63,73
13,24,34,43,53,63,71
12,23,34,42,51,61,73
14,25,34,42,51,61,71
14,25,37,43,52,61,71
13,23,33,42,53,63,72
11,21,31,43,54,63,74
12,22,32,43,52,63,71
11,22,32,42,51,65,73
12,22,33,41,52,62,71
11,21,31,43,54,61,73
12,23,33,42,53,62,73
11,22,32,42,52,63,73
11,21,31,41,53,61,72
11,21,31,41,51,62,71
11,21,31,43,53,65,73
13,24,34,41,53,61,72
11,22,32,42,53,63,73
12,22,32,43,52,64,73
11,21,31,42,52,67,72
12,22,32,45,52,63,72
12,23,33,44,51,62,73
11,22,32,41,51,64,73
12,22,32,41,56,61,73
12,22,32,41,53,65,73
12,22,32,41,52,62,71
12,22,32,43,55,63,71
14,25,34,41,51,62,71
11,21,31,43,54,62,72
13,23,34,41,53,63,71
14,25,33,42,53,61,71
12,22,33,41,53,61,73
15,25,36,43,51,62,71
11,22,32,41,56,65,71
11,21,31,43,56,65,72
13,23,34,42,51,63,72
12,23,34,42,53,61,73
12,22,32,42,52,63,71
15,25,35,42,51,62,71
12,23,32,41,53,63,71
14,25,35,42,52,61,71
13,24,37,41,52,62,71
11,21,31,44,51,64,73
11,21,31,41,53,63,73
14,27,35,42,51,61,71
11,21,31,41,52,65,71
14,26,36,42,52,62,71
11,21,31,42,53,63,72
12,23,34,41,52,62,73
11,22,32,41,54,61,71
11,21,31,41,54,66,74
14,24,33,42,52,62,71
11,22,32,42,53,61,72
14,26,33,42,51,61,71
11,21,31,41,53,64,73
15,25,36,43,52,62,71
11,21,31,42,51,64,72
11,21,31,43,55,64,74
12,22,32,45,53,63,71
13,23,34,44,52,62,72
13,23,34,43,53,62,72
11,22,32,41,53,62,73
12,23,33,42,51,61,72
12,22,32,45,53,61,73
13,24,33,43,52,61,72
11,21,31,41,57,61,71
12,22,33,41,52,61,73
11,21,31,41,51,61,75
12,23,33,42,52,61,73
15,25,37,42,51,61,71
12,22,32,42,52,62,73
15,26,36,43,52,61,71
13,23,34,44,53,61,72
13,23,34,44,51,62,72
11,21,31,42,54,67,71
14,27,36,43,52,61,71
13,23,33,42,52,62,71
11,22,32,41,54,61,72
11,21,31,41,54,65,72
11,21,31,42,56,63,72
13,23,33,44,51,61,71
14,25,36,42,53,61,71
12,23,33,42,51,61,71
12,23,33,44,52,61,73
13,24,34,42,53,62,72
11,21,31,41,52,67,73
14,24,33,41,51,61,71
14,25,35,42,51,62,71
11,22,32,42,54,61,71
12,22,32,41,55,62,73
13,24,37,41,51,63,71
13,23,33,43,51,63,73
11,21,31,41,52,67,72
12,22,32,43,55,62,73
12,23,34,41,53,63,73
13,24,33,41,52,62,72
13,23,34,41,53,62,71
11,22,32,41,53,65,72
11,22,32,42,52,61,73
11,21,31,44,51,63,74
12,22,32,41,55,62,71
12,23,33,41,54,63,72
11,21,31,42,53,66,73
11,21,31,41,56,64,75
11,21,31,41,54,62,71
11,22,32,41,51,61,71
13,23,33,43,51,62,73
12,23,33,43,52,61,73
11,21,31,43,52,65,71
11,21,31,42,52,64,74
12,23,32,41,51,63,73
12,22,32,44,54,62,72
11,21,31,41,51,67,75
13,24,34,41,53,62,72
13,23,34,43,51,62,71
13,24,36,42,52,63,71
12,22,32,44,54,62,73
11,22,32,42,52,64,71
12,23,33,44,53,62,72
11,21,31,41,54,67,71
15,26,35,42,51,61,71
11,21,31,41,51,64,75
12,22,32,41,52,65,72
13,23,34,41,51,61,72
13,23,34,42,53,61,72
11,21,31,42,55,64,74
11,21,31,42,55,65,74
12,23,34,42,52,63,73
12,22,32,44,54,62,71
12,22,33,41,54,61,72
13,23,33,44,51,63,72
11,21,31,43,51,64,73
13,23,34,41,52,61,72
13,23,35,41,51,62,72
11,21,31,42,54,64,73
13,23,35,41,52,62,72
13,24,33,43,53,63,72
11,21,31,43,56,65,74
11,21,31,42,57,66,72
13,23,33,41,53,63,73
11,21,31,43,52,64,72
11,21,31,42,57,62,73
11,21,31,42,56,64,72
12,22,32,42,53,61,71
11,22,32,41,52,66,71
14,26,37,42,52,62,71
13,23,33,44,53,61,72
11,21,31,41,53,63,75
14,25,33,42,51,61,71
11,21,31,41,53,67,75
13,23,33,41,52,61,73
13,24,33,41,52,61,71
12,23,33,42,53,62,71
11,21,31,41,57,63,72
14,25,33,43,51,61,71
14,25,35,42,51,61,71
11,21,31,43,56,66,71
11,21,31,42,51,65,74
12,22,33,41,54,64,72
11,22,32,42,51,62,71
11,21,31,42,55,61,73
11,22,32,41,56,64,72
11,21,31,42,56,65,73
12,22,33,41,51,61,73
13,24,34,41,52,63,71
11,21,31,42,57,62,72
12,22,32,45,52,63,73
11,21,31,43,56,65,73
13,24,33,41,51,62,72
14,25,33,41,51,63,71
11,21,31,43,52,61,74
11,22,32,42,53,62,71
11,21,31,41,54,66,73
11,21,31,41,52,65,74
12,22,32,44,51,62,72
13,24,36,42,52,62,71
11,21,31,43,53,63,74
11,22,32,42,53,65,73
12,23,32,41,51,63,72
11,22,32,41,55,64,73
13,23,33,44,53,62,72
13,24,34,41,51,61,71
11,21,31,41,57,63,74
11,21,31,43,51,61,74
12,22,32,41,51,63,72
12,23,34,41,52,63,71
11,21,31,41,53,62,71
11,21,31,42,53,62,72
11,21,31,41,55,62,71
13,23,33,44,51,62,71
12,22,32,44,52,62,71
11,21,31,41,51,66,71
11,21,31,42,56,66,72
12,22,32,42,54,62,71
12,23,33,45,52,62,73
11,22,32,41,51,63,72
12,22,32,42,51,61,71
13,24,34,42,52,62,71
13,24,33,43,52,62,71
11,22,32,42,52,64,72
11,21,31,43,51,62,74
13,23,33,44,52,62,71
11,21,31,42,56,61,73
12,23,34,41,53,63,72
12,22,32,42,51,62,72
13,24,33,42,53,63,72
11,22,32,41,52,61,71
13,24,33,43,51,62,71
11,21,31,41,56,62,71
13,23,34,42,52,62,72
11,21,31,41,56,67,75
11,21,31,41,51,64,71
13,23,33,43,51,62,71
11,21,31,41,55,63,73
11,21,31,41,52,62,72
11,22,32,41,56,62,73
14,27,37,42,51,61,71
12,22,32,41,55,62,72
15,27,35,43,51,62,71
15,25,37,42,52,62,71
12,23,32,41,52,63,71
11,21,31,41,53,66,73
13,23,33,44,53,63,72
12,22,32,44,53,62,71
11,21,31,41,54,64,73
12,23,32,41,53,63,72
11,21,31,41,55,64,75
11,21,31,43,56,62,74
12,23,34,41,53,62,71
13,24,34,42,51,61,72
11,21,31,42,57,61,72
12,23,33,41,54,62,71
11,21,31,42,55,62,72
12,22,32,41,55,65,73
12,23,33,45,52,61,72
11,21,31,42,57,61,74
12,22,32,44,52,64,72
12,22,32,43,53,62,72
11,21,31,42,54,61,71
12,22,32,45,52,62,73
13,24,36,43,52,61,71
12,23,33,43,51,62,71
12,22,32,43,53,62,71
11,21,31,43,51,66,71
11,21,31,41,54,63,71
12,22,32,41,54,63,71
14,25,34,43,52,61,71
11,21,31,42,55,67,71
12,23,32,41,52,64,71
14,25,35,43,52,61,71
11,21,31,42,55,61,72
11,22,32,41,55,62,71
11,21,31,41,51,65,72
11,22,32,41,55,65,71
12,22,32,41,55,63,72
14,25,37,42,51,61,71
12,23,32,42,51,61,71
11,21,31,41,56,61,72
13,23,34,44,53,63,71
12,22,32,43,54,63,73
11,22,32,41,53,63,71
11,22,32,41,51,62,72
11,21,31,43,56,61,73
13,23,34,43,51,62,72
14,27,36,42,52,61,71
12,22,33,41,52,62,73
14,26,34,43,51,62,71
11,21,31,44,51,61,74
13,24,33,42,51,63,72
11,21,31,42,55,63,72
12,23,33,43,53,61,73
11,22,32,41,54,65,71
11,22,32,41,51,65,73
11,21,31,43,54,62,74
13,23,33,43,51,61,72
12,23,33,45,52,62,71
11,21,31,41,52,62,74
12,23,33,43,51,61,72
11,22,32,41,56,65,73
12,22,33,41,54,62,71
14,24,33,42,53,63,71
12,23,32,41,53,61,71
11,21,31,41,52,64,73
11,21,31,42,52,61,74
11,21,31,41,57,64,72
11,21,31,41,56,62,72
11,21,31,42,52,64,72
11,21,31,41,56,64,74
12,22,32,45,54,61,73
12,22,33,41,52,61,72
13,24,33,41,53,62,72
12,22,32,41,53,63,72
13,24,34,42,53,63,71
15,26,36,43,51,61,71
11,22,32,41,56,65,72
14,26,33,43,51,61,71
14,26,36,42,51,62,71
11,21,31,41,52,67,74
11,21,31,41,54,65,71
13,23,33,41,51,61,71
12,23,33,43,53,62,71
12,23,33,44,51,61,73
13,24,33,44,53,62,72
12,23,33,44,52,62,72
13,24,37,41,53,61,71
11,21,31,42,57,67,71
11,21,31,42,55,62,71
12,23,32,41,51,62,73
12,22,32,42,51,62,73
12,22,32,43,53,61,72
11,21,31,41,57,67,71
12,22,32,43,52,63,72
11,22,32,41,51,64,71
14,24,33,43,52,61,71
14,25,33,41,52,63,71
12,22,32,41,55,65,72
11,21,31,43,56,61,74
11,22,32,41,51,64,74
11,21,31,41,56,67,71
12,22,32,42,54,62,73
11,21,31,42,54,67,74
14,24,33,41,51,63,71
13,24,33,43,53,62,72
13,24,34,43,53,61,71
11,21,31,41,52,63,73
12,22,32,41,53,62,72
11,22,32,41,55,63,72
11,21,31,41,53,66,75
13,24,35,41,53,62,71
13,24,33,41,53,62,71
11,21,31,42,52,65,73
13,24,33,43,51,63,72
12,22,32,45,51,63,73
11,22,32,41,54,62,72
11,21,31,41,51,67,71
11,21,31,44,51,66,71
11,21,31,41,53,67,71
12,23,33,43,52,61,72
12,23,33,41,51,61,73
13,23,33,41,52,63,73
11,21,31,42,51,67,74
13,24,33,44,53,61,72
12,23,33,44,52,61,72
11,21,31,41,52,64,71
15,25,34,42,51,62,71
11,22,32,41,51,64,72
11,21,31,43,52,61,73
12,22,32,41,56,61,71
14,26,35,43,52,61,71
12,22,32,42,55,61,71
14,26,33,42,52,62,71
14,24,33,41,51,62,71
14,27,37,43,52,61,71
13,24,34,42,52,62,72
12,22,32,41,55,63,73
12,23,33,42,51,63,73
11,21,31,41,56,63,72
12,22,32,43,55,61,72
13,24,33,42,51,62,72
13,24,35,43,51,63,71
12,23,32,41,54,62,71
14,26,34,42,53,61,71
12,23,33,41,53,62,71
11,21,31,41,56,64,72
13,23,35,41,51,63,72
11,21,31,43,55,63,73
14,25,34,41,53,62,71
12,23,32,41,51,62,72
13,23,34,42,53,63,71
13,23,34,42,52,63,72
11,21,31,41,54,67,74
14,26,35,42,51,61,71
15,26,36,42,52,61,71
11,21,31,43,53,65,74
12,23,33,43,51,61,71
11,21,31,41,53,64,75
12,22,32,45,51,64,73
12,22,33,41,51,62,73
12,22,32,44,53,64,73
12,22,32,41,55,63,71
13,24,36,41,52,62,71
12,22,32,43,55,64,71
12,22,32,43,54,64,72
13,24,37,41,52,63,71
12,22,32,43,53,62,73
12,22,32,43,54,62,72
11,21,31,41,53,62,73
11,22,32,41,56,62,72
11,21,31,42,53,65,72
12,22,32,45,51,61,73
14,25,34,41,52,61,71
11,22,32,41,56,63,73
11,21,31,42,53,64,73
13,23,33,41,52,62,71
11,21,31,41,55,64,72
11,22,32,42,53,62,73
11,21,31,42,55,67,72
11,21,31,41,56,66,71
13,24,34,41,53,63,72
12,23,33,44,51,63,73
12,23,33,45,51,61,72
12,23,32,41,52,62,72
11,21,31,41,57,64,74
11,21,31,41,53,62,75
14,26,37,42,51,61,71
12,22,32,45,54,63,73
11,22,32,41,53,61,71
13,24,33,44,51,61,72
12,22,32,42,54,61,72
11,21,31,42,51,63,75
12,22,32,41,51,62,73
14,25,33,42,52,63,71
11,21,31,41,52,61,75
12,22,32,41,53,65,72
14,27,37,42,51,62,71
12,22,32,44,52,61,73
12,22,32,41,53,61,73
12,22,32,41,51,64,73
11,21,31,42,51,61,71
14,27,35,43,52,61,71
11,21,31,42,53,64,74
13,24,33,42,51,61,71
12,22,32,44,52,63,72
14,25,37,43,52,62,71
13,23,33,41,51,63,71
12,22,32,43,51,61,71
12,22,32,42,52,63,73
11,22,32,42,53,65,71
15,27,35,42,52,62,71
11,21,31,43,51,66,72
11,21,31,41,57,66,74
11,22,32,41,56,61,73
15,26,37,43,51,62,71
14,25,33,42,52,61,71
11,21,31,42,51,64,71
12,23,34,41,52,61,73
